-3.67817 -14.7864 -14.7893 -14.7747 -14.7384 -14.6964 -14.6606 -14.7631 -14.7848 -14.7715 -14.6969 -14.6495 -14.7576 -14.3246 -14.1409 -14.0694 -13.9347 -13.9525 -13.6303 -13.2157 -12.4469 -11.26 -9.41716 -7.13357 -14.6377 -14.7659 -14.728 -14.6337 -14.4161 -14.2678 
0.0716783 -0.0785768 -0.0785192 -0.077868 -0.0765945 -0.0752273 -0.0741777 -0.0774901 -0.0783988 -0.0782447 -0.0764362 -0.0752254 -0.0779827 -0.0667951 -0.0619997 -0.0601877 -0.0567144 -0.057213 -0.0496543 -0.0402946 -0.0256122 -0.00633131 0.015994 0.0374424 -0.0754338 -0.0783179 -0.077429 -0.0749949 -0.0693883 -0.0654325 
0.0538653 -0.186943 -0.186881 -0.185928 -0.183997 -0.181943 -0.180354 -0.185339 -0.186674 -0.186359 -0.183482 -0.181616 -0.185994 -0.168379 -0.160898 -0.158038 -0.152638 -0.153412 -0.141531 -0.126619 -0.103292 -0.0725458 -0.0368692 -0.0023533 -0.182047 -0.186529 -0.185095 -0.181258 -0.172484 -0.166316 
0.0213501 -0.35426 -0.354174 -0.352755 -0.349917 -0.346899 -0.344571 -0.351971 -0.353905 -0.35338 -0.348949 -0.346135 -0.352809 -0.326322 -0.315248 -0.311006 -0.303181 -0.304312 -0.286901 -0.264885 -0.230099 -0.183336 -0.126839 -0.0699165 -0.346812 -0.353606 -0.351431 -0.345602 -0.332418 -0.323197 
-0.00843541 -0.540136 -0.539936 -0.537658 -0.533245 -0.528465 -0.524799 -0.536265 -0.539465 -0.53894 -0.532648 -0.5284 -0.538044 -0.498989 -0.482542 -0.476321 -0.464571 -0.466269 -0.440673 -0.409171 -0.359431 -0.29326 -0.21415 -0.135302 -0.529025 -0.539201 -0.536062 -0.527498 -0.508022 -0.494425 
-0.0323984 -0.683305 -0.683069 -0.680304 -0.674936 -0.66912 -0.664575 -0.678595 -0.682515 -0.681914 -0.674339 -0.669202 -0.680763 -0.633487 -0.613356 -0.605757 -0.591224 -0.593263 -0.561707 -0.523098 -0.461798 -0.380709 -0.283336 -0.186163 -0.669681 -0.682139 -0.678372 -0.668042 -0.644413 -0.627849 
-0.056832 -0.757056 -0.757238 -0.755855 -0.752641 -0.748877 -0.745791 -0.755058 -0.756969 -0.75584 -0.749512 -0.745532 -0.754743 -0.717654 -0.701493 -0.695258 -0.683161 -0.684863 -0.656922 -0.620918 -0.558605 -0.470402 -0.355192 -0.23618 -0.745398 -0.755702 -0.752526 -0.744403 -0.725822 -0.712776 
0.00680844 -0.451899 -0.452227 -0.452087 -0.451202 -0.44985 -0.448678 -0.451967 -0.452177 -0.4513 -0.448253 -0.446332 -0.450607 -0.433306 -0.425491 -0.422379 -0.416056 -0.417013 -0.401787 -0.381526 -0.342908 -0.284421 -0.2029 -0.11613 -0.445602 -0.450925 -0.449307 -0.445486 -0.436672 -0.430772 
0.0403352 -0.232687 -0.233296 -0.234723 -0.23659 -0.238083 -0.238913 -0.235529 -0.2336 -0.232757 -0.232922 -0.233345 -0.232335 -0.235941 -0.236469 -0.236502 -0.235758 -0.235826 -0.231955 -0.225361 -0.205076 -0.169056 -0.10942 -0.0432138 -0.231496 -0.23194 -0.231947 -0.232717 -0.234257 -0.235555 
0.0759086 -0.0527612 -0.0535179 -0.0559079 -0.0596161 -0.0629219 -0.0650157 -0.0571818 -0.0539578 -0.0533085 -0.0559679 -0.0578527 -0.0531073 -0.0713657 -0.0778825 -0.0801295 -0.0833339 -0.0828075 -0.0873867 -0.0914836 -0.0857373 -0.0673815 -0.025804 0.0227393 -0.0551794 -0.0522145 -0.05338 -0.0573249 -0.0660968 -0.0725342 
0.130428 0.230101 0.229164 0.225552 0.219607 0.21394 0.209996 0.22346 0.22845 0.229022 0.223696 0.21978 0.228879 0.192843 0.178926 0.173856 0.165424 0.166723 0.151003 0.133682 0.119325 0.111497 0.122641 0.138413 0.222852 0.230323 0.22777 0.219945 0.202386 0.189785 
0.153164 0.357323 0.356234 0.351938 0.344893 0.338077 0.333177 0.349436 0.355424 0.356185 0.34988 0.345333 0.355831 0.312723 0.295356 0.289049 0.278023 0.279546 0.258347 0.234516 0.209636 0.188964 0.184121 0.185556 0.348154 0.357448 0.354526 0.345261 0.324122 0.308773 
0.104547 0.124414 0.124376 0.12419 0.123865 0.123538 0.123306 0.12407 0.124338 0.124353 0.12401 0.123768 0.124318 0.122082 0.121149 0.120814 0.120187 0.120258 0.119007 0.117522 0.115524 0.113223 0.11098 0.108956 0.123851 0.124393 0.124232 0.123749 0.122613 0.121836 
0.250503 0.864402 0.863027 0.856676 0.84585 0.835027 0.826771 0.852774 0.861693 0.862399 0.851603 0.843796 0.861417 0.788448 0.757847 0.74653 0.72589 0.728652 0.686455 0.637136 0.572996 0.501668 0.439062 0.383076 0.84702 0.863984 0.858774 0.843266 0.807298 0.780968 
